time,latitude,longitude,elevation,distance,elevation_change,cum_elevation,cum_distance,step_feet,mile_num,gradient_point,gradient_rating
2021-11-19 14:52:53+00:00,38.79649353213608,-77.04552322626114,-3.0,0.0,,,0.0,0.0,1.0,0.0,flat
2021-11-19 14:52:54+00:00,38.79648883827031,-77.04551886767149,-3.0,0.00040034,0.0,0.0,0.00040034,2.1137952,1.0,0.0,flat
2021-11-19 14:52:55+00:00,38.796473080292344,-77.04550998285413,-3.0,0.00118926,0.0,0.0,0.0015896,6.2792927999999995,1.0,0.0,flat
2021-11-19 14:52:56+00:00,38.79645690321922,-77.04550285823643,-3.0,0.00118174,0.0,0.0,0.0027713399999999997,6.2395872,1.0,0.0,flat
2021-11-19 14:52:57+00:00,38.796427231281996,-77.04549883492291,-2.799999952316284,0.00206155,0.20000004768371582,0.20000004768371582,0.004832889999999999,10.884984000000001,1.0,4.6,flat
2021-11-19 14:52:58+00:00,38.79639437422156,-77.04550009220839,-2.4000000953674316,0.00227122,0.39999985694885254,0.5999999046325684,0.007104109999999999,11.9920416,1.0,8.6,up
2021-11-19 14:52:59+00:00,38.796363696455956,-77.04550453461707,-2.0,0.00213309,0.40000009536743164,1.0,0.0092372,11.262715199999999,1.0,9.0,up
2021-11-19 14:53:00+00:00,38.79633595235646,-77.04551107250154,-2.0,0.001949,0.0,1.0,0.011186199999999999,10.29072,1.0,0.0,flat
2021-11-19 14:53:01+00:00,38.79630737006664,-77.04551576636732,-2.0,0.00199096,0.0,1.0,0.013177159999999999,10.5122688,1.0,0.0,flat
2021-11-19 14:53:02+00:00,38.79628079943359,-77.04552314244211,-2.0,0.00187833,0.0,1.0,0.015055489999999998,9.9175824,1.0,0.0,flat
2021-11-19 14:53:03+00:00,38.79624827764928,-77.04553068615496,-2.200000047683716,0.00228347,-0.20000004768371582,0.7999999523162842,0.017338959999999997,12.056721600000001,1.0,-4.3,flat
2021-11-19 14:53:04+00:00,38.79621349275112,-77.04553806222975,-2.4000000953674316,0.00243601,-0.20000004768371582,0.5999999046325684,0.019774969999999996,12.862132800000001,1.0,-4.1,flat
2021-11-19 14:53:05+00:00,38.79617736674845,-77.0455424208194,-2.4000000953674316,0.00250708,0.0,0.5999999046325684,0.022282049999999998,13.2373824,1.0,0.0,flat
2021-11-19 14:53:06+00:00,38.79614409059286,-77.04554996453226,-2.5999999046325684,0.00233478,-0.19999980926513672,0.40000009536743164,0.02461683,12.3276384,1.0,-4.2,flat
2021-11-19 14:53:07+00:00,38.79611584357917,-77.04555943608284,-2.5999999046325684,0.00201723,0.0,0.40000009536743164,0.02663406,10.6509744,1.0,0.0,flat
2021-11-19 14:53:08+00:00,38.79608918912709,-77.04556706361473,-2.5999999046325684,0.0018869,0.0,0.40000009536743164,0.02852096,9.962832,1.0,0.0,flat
2021-11-19 14:53:09+00:00,38.79605800844729,-77.04556773416698,-2.5999999046325684,0.00215468,0.0,0.40000009536743164,0.03067564,11.3767104,1.0,0.0,flat
2021-11-19 14:53:10+00:00,38.79602230153978,-77.04557695426047,-2.5999999046325684,0.00251658,0.0,0.40000009536743164,0.03319222,13.2875424,1.0,0.0,flat
2021-11-19 14:53:11+00:00,38.79598215222359,-77.04558625817299,-2.799999952316284,0.00281893,-0.20000004768371582,0.20000004768371582,0.03601115,14.8839504,1.0,-3.6,flat
2021-11-19 14:53:12+00:00,38.79594921134412,-77.04559681937099,-2.799999952316284,0.00234598,0.0,0.20000004768371582,0.038357129999999996,12.3867744,1.0,0.0,flat
2021-11-19 14:53:13+00:00,38.795920461416245,-77.04560243524611,-3.200000047683716,0.00200932,-0.40000009536743164,-0.20000004768371582,0.04036645,10.609209600000002,1.0,-9.4,down
2021-11-19 14:53:14+00:00,38.79588886164129,-77.04560394398868,-3.0,0.00218485,0.20000004768371582,0.0,0.0425513,11.536007999999999,1.0,4.4,flat
2021-11-19 14:53:15+00:00,38.79585801623762,-77.04560486599803,-3.200000047683716,0.00213179,-0.20000004768371582,-0.20000004768371582,0.04468309,11.2558512,1.0,-4.5,flat
2021-11-19 14:53:16+00:00,38.79582951776683,-77.04561199061573,-3.200000047683716,0.00200609,0.0,-0.20000004768371582,0.046689180000000004,10.592155199999999,1.0,0.0,flat
2021-11-19 14:53:17+00:00,38.79580135457218,-77.04561945050955,-3.4000000953674316,0.00198692,-0.20000004768371582,-0.40000009536743164,0.04867610000000001,10.4909376,1.0,-4.8,flat
2021-11-19 14:53:18+00:00,38.795772856101394,-77.04562372528017,-3.4000000953674316,0.00198247,0.0,-0.40000009536743164,0.05065857000000001,10.4674416,1.0,0.0,flat
2021-11-19 14:53:19+00:00,38.7957482971251,-77.04562615603209,-3.4000000953674316,0.0017019,0.0,-0.40000009536743164,0.052360470000000006,8.986032,1.0,0.0,flat
2021-11-19 14:53:20+00:00,38.795721139758825,-77.0456272456795,-3.200000047683716,0.00187731,0.20000004768371582,-0.20000004768371582,0.054237780000000006,9.9121968,1.0,5.0,flat
2021-11-19 14:53:21+00:00,38.79569205455482,-77.04562732949853,-3.0,0.0020096,0.20000004768371582,0.0,0.05624738000000001,10.610688,1.0,4.7,flat
2021-11-19 14:53:22+00:00,38.79565601237118,-77.04563269391656,-2.799999952316284,0.00250698,0.20000004768371582,0.20000004768371582,0.058754360000000005,13.236854399999999,1.0,4.0,flat
2021-11-19 14:53:23+00:00,38.7956169527024,-77.0456375554204,-2.799999952316284,0.00271143,0.0,0.20000004768371582,0.061465790000000006,14.3163504,1.0,0.0,flat
2021-11-19 14:53:24+00:00,38.79557621665299,-77.04564325511456,-2.5999999046325684,0.00283128,0.20000004768371582,0.40000009536743164,0.06429707000000001,14.949158399999998,1.0,3.6,flat
2021-11-19 14:53:25+00:00,38.79553724080324,-77.04564778134227,-2.5999999046325684,0.00270398,0.0,0.40000009536743164,0.06700105,14.277014399999999,1.0,0.0,flat
2021-11-19 14:53:26+00:00,38.79550262354314,-77.04565725289285,-2.799999952316284,0.0024456,-0.20000004768371582,0.20000004768371582,0.06944665000000001,12.912768,1.0,-4.1,flat
2021-11-19 14:53:27+00:00,38.795460211113095,-77.04565783962607,-3.0,0.00293059,-0.20000004768371582,0.0,0.07237724000000001,15.4735152,1.0,-3.5,flat
2021-11-19 14:53:28+00:00,38.79541587084532,-77.04566094093025,-3.200000047683716,0.00306817,-0.20000004768371582,-0.20000004768371582,0.07544541,16.1999376,1.0,-3.4,flat
2021-11-19 14:53:29+00:00,38.79538334906101,-77.04566781409085,-3.4000000953674316,0.00227732,-0.20000004768371582,-0.40000009536743164,0.07772273,12.024249600000001,1.0,-4.3,flat
2021-11-19 14:53:30+00:00,38.79535250365734,-77.04567334614694,-3.4000000953674316,0.00215193,0.0,-0.40000009536743164,0.07987466,11.3621904,1.0,0.0,flat
2021-11-19 14:53:31+00:00,38.79532610066235,-77.04567602835596,-3.4000000953674316,0.00182998,0.0,-0.40000009536743164,0.08170464,9.6622944,1.0,0.0,flat
2021-11-19 14:53:32+00:00,38.795296512544155,-77.04568172805011,-3.4000000953674316,0.00206726,0.0,-0.40000009536743164,0.0837719,10.9151328,1.0,0.0,flat
2021-11-19 14:53:33+00:00,38.7952646613121,-77.04568977467716,-3.4000000953674316,0.00224296,0.0,-0.40000009536743164,0.08601486,11.8428288,1.0,0.0,flat
2021-11-19 14:53:34+00:00,38.79523565992713,-77.04569513909519,-3.4000000953674316,0.00202452,0.0,-0.40000009536743164,0.08803938,10.6894656,1.0,0.0,flat
2021-11-19 14:53:35+00:00,38.79520934075117,-77.04569933004677,-3.200000047683716,0.00183243,0.20000004768371582,-0.20000004768371582,0.08987181,9.6752304,1.0,5.1,up
2021-11-19 14:53:36+00:00,38.79518486559391,-77.04570176079869,-3.200000047683716,0.00169613,0.0,-0.20000004768371582,0.09156794,8.9555664,1.0,0.0,flat
2021-11-19 14:53:37+00:00,38.79515896551311,-77.04570570029318,-3.200000047683716,0.00180206,0.0,-0.20000004768371582,0.09337,9.5148768,1.0,0.0,flat
2021-11-19 14:53:38+00:00,38.79513390362263,-77.04571081325412,-3.200000047683716,0.00175337,0.0,-0.20000004768371582,0.09512337,9.2577936,1.0,0.0,flat
2021-11-19 14:53:39+00:00,38.79510431550443,-77.04571374692023,-2.799999952316284,0.00205044,0.40000009536743164,0.20000004768371582,0.09717381,10.826323200000001,1.0,9.3,up
2021-11-19 14:53:40+00:00,38.79507405683398,-77.04571441747248,-2.5999999046325684,0.00209099,0.20000004768371582,0.40000009536743164,0.0992648,11.0404272,1.0,4.6,flat
2021-11-19 14:53:41+00:00,38.79504622891545,-77.04571248963475,-2.4000000953674316,0.00192553,0.19999980926513672,0.5999999046325684,0.10119033,10.1667984,1.0,4.9,flat
2021-11-19 14:53:42+00:00,38.79501722753048,-77.04571735113859,-2.4000000953674316,0.00202083,0.0,0.5999999046325684,0.10321116,10.6699824,1.0,0.0,flat
2021-11-19 14:53:43+00:00,38.794983280822635,-77.04572690650821,-2.4000000953674316,0.00240127,0.0,0.5999999046325684,0.10561243,12.6787056,1.0,0.0,flat
2021-11-19 14:53:44+00:00,38.794951010495424,-77.04573646187782,-2.200000047683716,0.00228827,0.20000004768371582,0.7999999523162842,0.10790069999999999,12.082065599999998,1.0,4.3,flat
2021-11-19 14:53:45+00:00,38.794919745996594,-77.04574677161872,-2.200000047683716,0.00223038,0.0,0.7999999523162842,0.11013107999999999,11.7764064,1.0,0.0,flat
2021-11-19 14:53:46+00:00,38.79488864913583,-77.04575582407415,-2.4000000953674316,0.0022032,-0.20000004768371582,0.5999999046325684,0.11233428,11.632896,1.0,-4.4,flat
2021-11-19 14:53:47+00:00,38.79485688172281,-77.04576646909118,-2.5999999046325684,0.00226854,-0.19999980926513672,0.40000009536743164,0.11460282,11.9778912,1.0,-4.3,flat
2021-11-19 14:53:48+00:00,38.79482536576688,-77.04577610827982,-2.799999952316284,0.00223856,-0.20000004768371582,0.20000004768371582,0.11684138,11.819596800000001,1.0,-4.3,flat
2021-11-19 14:53:49+00:00,38.79479401744902,-77.04578683711588,-2.799999952316284,0.0022417,0.0,0.20000004768371582,0.11908308,11.836176,1.0,0.0,flat
2021-11-19 14:53:50+00:00,38.79476509988308,-77.04579773359,-3.0,0.0020824,-0.20000004768371582,0.0,0.12116547999999999,10.995071999999999,1.0,-4.6,flat
2021-11-19 14:53:51+00:00,38.794732159003615,-77.04580578021705,-3.0,0.00231688,0.0,0.0,0.12348235999999999,12.2331264,1.0,0.0,flat
2021-11-19 14:53:52+00:00,38.79470122978091,-77.04581432975829,-3.200000047683716,0.00218604,-0.20000004768371582,-0.20000004768371582,0.12566839999999999,11.542291200000001,1.0,-4.4,flat
